orgId,activityId,orgName,activityName,address,mainCate,subCate,peoples,teachers,signup,startDate,endDate,hasFoodActivity,weekTime,join,W1,W2,W3,W4,W5,W6,W7,address_plain,geo_plain,geotown_plain
1050,52399,社團法人中華國際照顧發展協會,預防及延緩失能照顧計畫,,課程,運動,10,彭筠涵,N,2025-03-07,2025-06-06,N,"[{'days': ['5'], 'startTime': '14:00', 'endTime': '17:00', 'center': None}]","[{'address': '臺北市大同區南芳里迪化街1段296號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4875', 'tel': '0225505567', 'foodType': '', 'geo': [121.509214499538, 25.061327119034], 'geotown': '大同區', 'geovillage': '南芳里'}]",,,,,yes,,,臺北市大同區南芳里迪化街1段296號,"[121.509214499538, 25.061327119034]",大同區
126,49809,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),養生健康操,臺北市大同區民族西路105號4樓及4樓之一,課程,運動,20,照顧服務員,N,2025-01-01,2025-12-31,N,"[{'days': ['1', '3', '5'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大同區至聖里民族西路105號4樓及4樓之1', 'url': 'https://esp.gov.taipei/openData/orgInfo/4775', 'tel': '02-66178186', 'foodType': '葷', 'geo': [121.517105016715, 25.0688110778033], 'geotown': '大同區', 'geovillage': '至聖里'}]",yes,,yes,,yes,,,臺北市大同區至聖里民族西路105號4樓及4樓之1,"[121.517105016715, 25.0688110778033]",大同區
126,49816,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),軟式體操,臺北市大同區民族西路105號4樓及4樓之一,課程,運動,20,林奕辰,N,2025-01-01,2025-12-31,N,"[{'days': ['5'], 'startTime': '18:00', 'endTime': '21:00'}]","[{'address': '臺北市大同區至聖里民族西路105號4樓及4樓之1', 'url': 'https://esp.gov.taipei/openData/orgInfo/4775', 'tel': '02-66178186', 'foodType': '葷', 'geo': [121.517105016715, 25.0688110778033], 'geotown': '大同區', 'geovillage': '至聖里'}]",,,,,yes,,,臺北市大同區至聖里民族西路105號4樓及4樓之1,"[121.517105016715, 25.0688110778033]",大同區
126,49817,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),音樂律動班,臺北市大同區民族西路105號4樓及4樓之1,課程,運動,20,邱雪靖,N,2025-02-01,2025-12-31,N,"[{'days': ['4'], 'startTime': '14:00', 'endTime': '17:00'}]","[{'address': '臺北市大同區至聖里民族西路105號4樓及4樓之1', 'url': 'https://esp.gov.taipei/openData/orgInfo/4775', 'tel': '02-66178186', 'foodType': '葷', 'geo': [121.517105016715, 25.0688110778033], 'geotown': '大同區', 'geovillage': '至聖里'}]",,,,yes,,,,臺北市大同區至聖里民族西路105號4樓及4樓之1,"[121.517105016715, 25.0688110778033]",大同區
126,49821,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),樂齡平衡滾球班,臺北市大同區民族西路105號4樓及4樓之1,課程,運動,20,李靖芬,N,2025-03-06,2025-10-30,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市大同區至聖里民族西路105號4樓及4樓之1', 'url': 'https://esp.gov.taipei/openData/orgInfo/4775', 'tel': '02-66178186', 'foodType': '葷', 'geo': [121.517105016715, 25.0688110778033], 'geotown': '大同區', 'geovillage': '至聖里'}]",,,,yes,,,,臺北市大同區至聖里民族西路105號4樓及4樓之1,"[121.517105016715, 25.0688110778033]",大同區
126,51428,天主教耕莘醫療財團法人永和耕莘醫院(大龍老人住宅),樂齡健康運動站,臺北市大同區民族西路105號4樓及4樓之一,課程,運動,7,林靜茹、詹育喬,N,2025-01-01,2025-12-31,N,"[{'days': ['2', '4'], 'startTime': '09:00', 'endTime': '12:00'}, {'days': ['3'], 'startTime': '13:00', 'endTime': '16:00'}]","[{'address': '臺北市大同區至聖里民族西路105號4樓及4樓之1', 'url': 'https://esp.gov.taipei/openData/orgInfo/4775', 'tel': '02-66178186', 'foodType': '葷', 'geo': [121.517105016715, 25.0688110778033], 'geotown': '大同區', 'geovillage': '至聖里'}]",,yes,,yes,,,,臺北市大同區至聖里民族西路105號4樓及4樓之1,"[121.517105016715, 25.0688110778033]",大同區
844,52911,財團法人弘道老人福利基金會(松山),預防及延緩失能,,課程,運動,25,何月純,N,2025-04-11,2025-07-04,N,"[{'days': ['5'], 'startTime': '12:30', 'endTime': '15:30', 'center': None}]","[{'address': '臺北市松山區民福里復興北路451號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5157', 'tel': '02-66131314', 'foodType': '葷、蛋奶素', 'geo': [121.544437986554, 25.0639918200428], 'geotown': '松山區', 'geovillage': '民福里'}]",,,,,yes,,,臺北市松山區民福里復興北路451號1樓,"[121.544437986554, 25.0639918200428]",松山區
181,52208,財團法人台灣省私立健順養護中心(松山老人服務暨日間照顧中心),經絡敲拍課程,,課程,運動,20,,Y,2025-03-05,2025-11-26,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市松山區鵬程里健康路317號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5159', 'tel': '02-27685636', 'foodType': '葷', 'geo': [121.566614456352, 25.054468922465], 'geotown': '松山區', 'geovillage': '鵬程里'}]",,,yes,,,,,臺北市松山區鵬程里健康路317號1樓,"[121.566614456352, 25.054468922465]",松山區
181,52209,財團法人台灣省私立健順養護中心(松山老人服務暨日間照顧中心),活力律動微健促,,課程,運動,30,,Y,2025-03-13,2025-07-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市松山區鵬程里健康路317號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/5159', 'tel': '02-27685636', 'foodType': '葷', 'geo': [121.566614456352, 25.054468922465], 'geotown': '松山區', 'geovillage': '鵬程里'}]",,,,yes,,,,臺北市松山區鵬程里健康路317號1樓,"[121.566614456352, 25.054468922465]",松山區
1056,48831,財團法人台北市民生社區基督教會,預防及延緩失能方案--全能活力健身操課程,105014台北市松山區民生東路5段138巷3號3樓之7,課程,運動,20,甘鴻英,N,2025-03-01,2025-12-31,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市松山區三民里民生東路5段138巷3號3樓之7', 'url': 'https://esp.gov.taipei/openData/orgInfo/5171', 'tel': '02-27679500 或 0901-355104', 'foodType': '葷', 'geo': [121.561677025817, 25.0584656525399], 'geotown': '松山區', 'geovillage': '三民里'}]",,,,yes,,,,臺北市松山區三民里民生東路5段138巷3號3樓之7,"[121.561677025817, 25.0584656525399]",松山區
1056,52806,財團法人台北市民生社區基督教會,預防及延緩失能,,課程,運動,20,甘鴻英,Y,2025-03-13,2025-11-27,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市松山區三民里民生東路5段138巷3號3樓之7', 'url': 'https://esp.gov.taipei/openData/orgInfo/5171', 'tel': '02-27679500 或 0901-355104', 'foodType': '葷', 'geo': [121.561677025817, 25.0584656525399], 'geotown': '松山區', 'geovillage': '三民里'}]",,,,yes,,,,臺北市松山區三民里民生東路5段138巷3號3樓之7,"[121.561677025817, 25.0584656525399]",松山區
1056,52880,財團法人台北市民生社區基督教會,預防及延緩失能,,課程,運動,20,甘鴻英,Y,2025-03-13,2025-11-27,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市松山區三民里民生東路5段138巷3號3樓之7', 'url': 'https://esp.gov.taipei/openData/orgInfo/5171', 'tel': '02-27679500 或 0901-355104', 'foodType': '葷', 'geo': [121.561677025817, 25.0584656525399], 'geotown': '松山區', 'geovillage': '三民里'}]",,,,yes,,,,臺北市松山區三民里民生東路5段138巷3號3樓之7,"[121.561677025817, 25.0584656525399]",松山區
845,52631,財團法人台北市基督教美仁浸信會,體適能(第一期),,課程,運動,30,林育辰,Y,2025-03-04,2025-06-24,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市松山區復源里八德路3段106巷106號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5189', 'tel': '02-25792065', 'foodType': '葷、蛋奶素', 'geo': [121.554256549095, 25.0450417425631], 'geotown': '松山區', 'geovillage': '復源里'}]",,yes,,,,,,臺北市松山區復源里八德路3段106巷106號,"[121.554256549095, 25.0450417425631]",松山區
228,50577,財團法人中華基督教衛理公會恩友堂,體適能運動,臺北市松山區寶清街123號,課程,運動,40,徐芸莉,Y,2025-04-01,2025-06-24,N,"[{'days': ['2'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市松山區安平里寶清街123號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4872', 'tel': None, 'foodType': '', 'geo': [121.567451749258, 25.0541109965589], 'geotown': '松山區', 'geovillage': '安平里'}]",,yes,,,,,,臺北市松山區安平里寶清街123號,"[121.567451749258, 25.0541109965589]",松山區
655,47930,臺北市松山區松基里辦公處,伸展樂活,長春路339巷2號B1大禮堂,課程,運動,30,鄭鴻達,N,2025-01-01,2025-12-31,N,"[{'days': ['2'], 'startTime': '10:00', 'endTime': '12:00'}]","[{'address': '臺北市松山區松基里長春路339巷2號B1', 'url': 'https://esp.gov.taipei/openData/orgInfo/4997', 'tel': '02-27160515', 'foodType': '葷、蛋奶素', 'geo': [121.545194467169, 25.0552191203301], 'geotown': '松山區', 'geovillage': '松基里'}]",,yes,,,,,,臺北市松山區松基里長春路339巷2號B1,"[121.545194467169, 25.0552191203301]",松山區
243,48576,臺北市松山區東勢里辦公處,拉筋樂活班,臺北市松山區南京東路4段133巷8弄7號1樓,課程,運動,25,吳茂維,N,2025-01-08,2025-12-31,N,"[{'days': ['3'], 'startTime': '14:00', 'endTime': '17:00'}]","[{'address': '臺北市松山區東勢里南京東路4段133巷8弄17號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4888', 'tel': '02-27170369', 'foodType': '葷', 'geo': [121.554346031971, 25.0530402611572], 'geotown': '松山區', 'geovillage': '東勢里'}]",,,yes,,,,,臺北市松山區東勢里南京東路4段133巷8弄17號,"[121.554346031971, 25.0530402611572]",松山區
243,48669,臺北市松山區東勢里辦公處,肌力訓練班,臺北市松山區南京東路4段133巷8弄17號1樓,課程,運動,20,盛建瑛團隊,N,2025-01-03,2025-12-26,N,"[{'days': ['5'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市松山區東勢里南京東路4段133巷8弄17號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4888', 'tel': '02-27170369', 'foodType': '葷', 'geo': [121.554346031971, 25.0530402611572], 'geotown': '松山區', 'geovillage': '東勢里'}]",,,,,yes,,,臺北市松山區東勢里南京東路4段133巷8弄17號,"[121.554346031971, 25.0530402611572]",松山區
682,48242,臺北市松山區新聚里辦公處,社交舞課程,臺北市松山區新聚里南京東路5段374號,課程,運動,30,薛寶霖,N,2025-01-02,2025-12-31,N,"[{'days': ['4'], 'startTime': '19:00', 'endTime': '21:00'}]","[{'address': '臺北市松山區新聚里南京東路5段374號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4891', 'tel': '2768-5997', 'foodType': '葷、蛋奶素、全素', 'geo': [121.568834607409, 25.0512977633874], 'geotown': '松山區', 'geovillage': '新聚里'}]",,,,yes,,,,臺北市松山區新聚里南京東路5段374號,"[121.568834607409, 25.0512977633874]",松山區
186,49043,臺北市松山區建源社區發展協會,預防及延緩失能,臺北市松山區八德路3段158巷7弄20號(復健區民活動中心),課程,運動,25,張逸如,N,2025-03-06,2025-06-05,N,"[{'days': ['4'], 'startTime': '10:00', 'endTime': '12:00'}]","[{'address': '臺北市松山區復建里八德路3段158巷7弄20號(復建區民活動中心)、八德路3段158巷7弄47號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4750', 'tel': '02-25791689', 'foodType': '葷', 'geo': [121.556056290832, 25.047364445716], 'geotown': '松山區', 'geovillage': '復建里'}]",,,,yes,,,,臺北市松山區復建里八德路3段158巷7弄20號(復建區民活動中心)、八德路3段158巷7弄47號,"[121.556056290832, 25.047364445716]",松山區
186,51620,臺北市松山區建源社區發展協會,預防及延緩失能,臺北市松山區八德路3段158巷7弄20號(復健區民活動中心),課程,運動,25,徐琇薇,N,2025-03-06,2025-06-05,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00'}]","[{'address': '臺北市松山區復建里八德路3段158巷7弄20號(復建區民活動中心)、八德路3段158巷7弄47號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4750', 'tel': '02-25791689', 'foodType': '葷', 'geo': [121.556056290832, 25.047364445716], 'geotown': '松山區', 'geovillage': '復建里'}]",,,,yes,,,,臺北市松山區復建里八德路3段158巷7弄20號(復建區民活動中心)、八德路3段158巷7弄47號,"[121.556056290832, 25.047364445716]",松山區
186,52942,臺北市松山區建源社區發展協會,預防及延緩失能,,課程,運動,25,徐琇薇,N,2025-03-06,2025-06-05,N,"[{'days': ['4'], 'startTime': '09:00', 'endTime': '12:00', 'center': '14'}]","[{'address': '臺北市松山區復建里八德路3段158巷7弄20號(復建區民活動中心)、八德路3段158巷7弄47號', 'url': 'https://esp.gov.taipei/openData/orgInfo/4750', 'tel': '02-25791689', 'foodType': '葷', 'geo': [121.556056290832, 25.047364445716], 'geotown': '松山區', 'geovillage': '復建里'}]",,,,yes,,,,臺北市松山區復建里八德路3段158巷7弄20號(復建區民活動中心)、八德路3段158巷7弄47號,"[121.556056290832, 25.047364445716]",松山區
87,52454,社團法人台北市向日葵慈善協會,週一銀髮元極舞,,課程,運動,25,王嬰足,Y,2025-05-05,2025-07-28,N,"[{'days': ['1'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市松山區東勢里南京東路4段133巷7弄9號1樓、7號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4851', 'tel': '02-87706501', 'foodType': '蛋奶素、全素', 'geo': [121.555521348108, 25.052584992816], 'geotown': '松山區', 'geovillage': '東勢里'}]",yes,,,,,,,臺北市松山區東勢里南京東路4段133巷7弄9號1樓、7號1樓,"[121.555521348108, 25.052584992816]",松山區
87,52457,社團法人台北市向日葵慈善協會,預防及延緩失能,,課程,運動,25,黃柏軒,Y,2025-05-07,2025-07-23,N,"[{'days': ['3'], 'startTime': '09:00', 'endTime': '12:00', 'center': None}]","[{'address': '臺北市松山區東勢里南京東路4段133巷7弄9號1樓、7號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4851', 'tel': '02-87706501', 'foodType': '蛋奶素、全素', 'geo': [121.555521348108, 25.052584992816], 'geotown': '松山區', 'geovillage': '東勢里'}]",,,yes,,,,,臺北市松山區東勢里南京東路4段133巷7弄9號1樓、7號1樓,"[121.555521348108, 25.052584992816]",松山區
87,52459,社團法人台北市向日葵慈善協會,週三康健靈齡班,,課程,運動,25,茅慧齡,Y,2025-04-02,2025-06-25,N,"[{'days': ['3'], 'startTime': '13:00', 'endTime': '16:00', 'center': None}]","[{'address': '臺北市松山區東勢里南京東路4段133巷7弄9號1樓、7號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4851', 'tel': '02-87706501', 'foodType': '蛋奶素、全素', 'geo': [121.555521348108, 25.052584992816], 'geotown': '松山區', 'geovillage': '東勢里'}]",,,yes,,,,,臺北市松山區東勢里南京東路4段133巷7弄9號1樓、7號1樓,"[121.555521348108, 25.052584992816]",松山區
87,52801,社團法人台北市向日葵慈善協會,週五養生太極拳班,,課程,運動,20,陳雪玉,Y,2025-01-03,2025-12-26,N,"[{'days': ['5'], 'startTime': '13:00', 'endTime': '16:00', 'center': None}]","[{'address': '臺北市松山區東勢里南京東路4段133巷7弄9號1樓、7號1樓', 'url': 'https://esp.gov.taipei/openData/orgInfo/4851', 'tel': '02-87706501', 'foodType': '蛋奶素、全素', 'geo': [121.555521348108, 25.052584992816], 'geotown': '松山區', 'geovillage': '東勢里'}]",,,,,yes,,,臺北市松山區東勢里南京東路4段133巷7弄9號1樓、7號1樓,"[121.555521348108, 25.052584992816]",松山區
78,48488,社團法人中國老人教育協會,預防及延緩失能方案-2,臺北市松山區三民路35巷9號2樓,課程,運動,15,,N,2025-05-06,2025-07-22,N,"[{'days': ['2'], 'startTime': '13:00', 'endTime': '16:00'}]","[{'address': '臺北市松山區自強里三民路35巷9號1、2樓 (一樓活動中心、二樓健安新城)', 'url': 'https://esp.gov.taipei/openData/orgInfo/4767', 'tel': '02-27565010', 'foodType': '葷', 'geo': [121.562472421678, 25.055320886729], 'geotown': '松山區', 'geovillage': '自強里'}]",,yes,,,,,,臺北市松山區自強里三民路35巷9號1、2樓 (一樓活動中心、二樓健安新城),"[121.562472421678, 25.055320886729]",松山區
201,50138,財團法人弘道老人福利基金會,高齡瑜珈律動,臺北市南港區市民大道8段588巷18號1樓,課程,運動,25,黃鳳梨,Y,2025-01-08,2025-06-25,N,"[{'days': ['3'], 'startTime': '08:00', 'endTime': '11:00'}]","[{'address': '臺北市南港區中南里市民大道8段588巷18號', 'url': 'https://esp.gov.taipei/openData/orgInfo/5185', 'tel': '0979810136', 'foodType': '葷', 'geo': [121.614499954369, 25.0538004359867], 'geotown': '南港區', 'geovillage': '中南里'}]",,,yes,,,,,臺北市南港區中南里市民大道8段588巷18號,"[121.614499954369, 25.0538004359867]",南港區
